Biol.|||Evol.|||10:927-943. short noYear noLongAuthorLine period TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no TOKEN-Evol. E Ev Evo Evol . l. ol. vol. InitCap nonNum 0 no no no no no no TOKEN-10:927-943. 1 10 10: 10:9 . 3. 43. 943. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
PENA,|||S.|||D.|||J.,|||R.|||CHAKRABORTY,|||J.|||T.|||EPPLEN,|||and|||A.|||J. normal noYear isLongAuthorLine period TOKEN-PENA, P PE PEN PENA , A, NA, ENA, AllCap nonNum 4 no no lastName no no no TOKEN-S. S S. S. S. . S. S. S. singleCap nonNum 32 no no no no no publisherName TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
JEFFREYS.|||1993.|||DNA|||fingerprinting:|||state|||of|||the|||science. normal hasYear noLongAuthorLine period TOKEN-JEFFREYS. J JE JEF JEFF . S. YS. EYS. AllCap nonNum 4 no no lastName no no no TOKEN-1993. 1 19 199 1993 . 3. 93. 993. others year 0 no no no no no no TOKEN-science. s sc sci scie . e. ce. nce. others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Birkhauser,|||Basel. short noYear noLongAuthorLine period TOKEN-Birkhauser, B Bi Bir Birk , r, er, ser, InitCap nonNum 0 no no no no no no TOKEN-Basel. B Ba Bas Base . l. el. sel. InitCap nonNum 20 no no lastName no placeName no TOKEN-Basel. B Ba Bas Base . l. el. sel. InitCap nonNum 20 no no lastName no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
PETRUKHIN,|||K.|||E.,|||M.|||C.|||SPEER,|||E.|||CAYANIS,|||M.|||F.|||BONALDO, normal noYear isLongAuthorLine comma TOKEN-PETRUKHIN, P PE PET PETR , N, IN, HIN, AllCap nonNum 0 no no no no no no TOKEN-K. K K. K. K. . K. K. K. singleCap nonNum 0 no no no no no no TOKEN-BONALDO, B BO BON BONA , O, DO, LDO, AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
U.|||TANTRAVALI,|||M.|||B.|||SOARES,|||S.|||FISCHER,|||D.|||WARBUR- normal noYear isLongAuthorLine hyphen TOKEN-U. U U. U. U. . U. U. U. singleCap nonNum 0 no no no no no no TOKEN-TANTRAVALI, T TA TAN TANT , I, LI, ALI, AllCap nonNum 0 no no no no no no TOKEN-WARBUR- W WA WAR WARB - R- UR- BUR- AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
TON,|||T.|||C.|||GILLIAM,|||and|||J.|||OTT.|||1993.|||A|||microsatellite normal hasYear noLongAuthorLine other TOKEN-TON, T TO TON TON, , N, ON, TON, AllCap nonNum 4 no no lastName no no no TOKEN-T. T T. T. T. . T. T. T. singleCap nonNum 0 no no no no no no TOKEN-microsatellite m mi mic micr e te ite lite others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
genetic|||linkage|||map|||of|||human|||chromosome|||13.|||Genomics normal noYear noLongAuthorLine other TOKEN-genetic g ge gen gene c ic tic etic others nonNum 0 no no no no no no TOKEN-linkage l li lin link e ge age kage others nonNum 0 no no no no no no TOKEN-Genomics G Ge Gen Geno s cs ics mics InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
15:76-85. short noYear noLongAuthorLine period TOKEN-15:76-85. 1 15 15: 15:7 . 5. 85. -85. others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-15:76-85. 1 15 15: 15:7 . 5. 85. -85. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
RAO,|||C.|||R.|||1982.|||Diversity:|||its|||measurement,|||decomposition, normal hasYear noLongAuthorLine comma TOKEN-RAO, R RA RAO RAO, , O, AO, RAO, AllCap nonNum 4 no no lastName no no no TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no TOKEN-decomposition, d de dec deco , n, on, ion, others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
apportionment|||and|||analysis.|||Sankhya|||44A:1-21. normal noYear noLongAuthorLine period TOKEN-apportionment a ap app appo t nt ent ment others nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-44A:1-21. 4 44 44A 44A: . 1. 21. -21. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
RIEB,|||0.,|||C.|||KAMMERBAUER,|||L.|||ROEWER,|||V.|||STEIMLE,|||A. normal noYear noLongAuthorLine period TOKEN-RIEB, R RI RIE RIEB , B, EB, IEB, AllCap nonNum 4 no no lastName no no no TOKEN-0., 0 0. 0., 0., , ., 0., 0., others 1dig 0 no no no no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
ANDREAS,|||E.|||ALBERT,|||T.|||NAGAI,|||and|||J.|||T.|||EPPLEN.|||1990. normal hasYear noLongAuthorLine period TOKEN-ANDREAS, A AN AND ANDR , S, AS, EAS, AllCap nonNum 5 maleName no lastName no no no TOKEN-E. E E. E. E. . E. E. E. singleCap nonNum 32 no no no no no publisherName TOKEN-1990. 1 19 199 1990 . 0. 90. 990. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Hypervariability|||of|||intronic|||simple|||(gt)n(ga)n,repeats|||in normal noYear noLongAuthorLine other TOKEN-Hypervariability H Hy Hyp Hype y ty ity lity InitCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
HLA-DRB|||genes.|||Immunogenet.|||32:110-116. short noYear noLongAuthorLine period TOKEN-HLA-DRB H HL HLA HLA- B RB DRB -DRB AllCap nonNum 0 no no no no no no TOKEN-genes. g ge gen gene . s. es. nes. others nonNum 0 no no no no no no TOKEN-32:110-116. 3 32 32: 32:1 . 6. 16. 116. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
SAITOU,|||N.,|||and|||M.|||NEI.|||1987.|||The|||neighbor-joining|||method: normal hasYear noLongAuthorLine colon TOKEN-SAITOU, S SA SAI SAIT , U, OU, TOU, AllCap nonNum 0 no no no no no no TOKEN-N., N N. N., N., , ., N., N., singleCap nonNum 32 no no no no no publisherName TOKEN-method: m me met meth : d: od: hod: others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
a|||new|||method|||for|||reconstructing|||phylogenetic|||trees.|||Mol. normal noYear noLongAuthorLine period TOKEN-a a a a a a a a a others nonNum 32 no no no no no publisherName TOKEN-new n ne new new w ew new new others nonNum 36 no no lastName no no publisherName TOKEN-Mol. M Mo Mol Mol. . l. ol. Mol. InitCap nonNum 16 no no no no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Biol.|||Evol.|||4:406-425. short noYear noLongAuthorLine period TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no TOKEN-Evol. E Ev Evo Evol . l. ol. vol. InitCap nonNum 0 no no no no no no TOKEN-4:406-425. 4 4: 4:4 4:40 . 5. 25. 425. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
SCHLOTTERER,|||C.,|||and|||D.|||TAUTZ.|||1992.|||Slippage|||synthesis|||of normal hasYear noLongAuthorLine other TOKEN-SCHLOTTERER, S SC SCH SCHL , R, ER, RER, AllCap nonNum 0 no no no no no no TOKEN-C., C C. C., C., , ., C., C., singleCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
simple|||sequence|||DNA.|||Nucleic|||Acids|||Res.|||20:211-215. normal noYear noLongAuthorLine period TOKEN-simple s si sim simp e le ple mple others nonNum 4 no no lastName no no no TOKEN-sequence s se seq sequ e ce nce ence others nonNum 0 no no no no no no TOKEN-20:211-215. 2 20 20: 20:2 . 5. 15. 215. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
SHRIVER,|||M.|||D.,|||L.|||JIN,|||R.|||CHAKRABORTY,|||and|||E.|||BOERWIN- normal noYear isLongAuthorLine hyphen TOKEN-SHRIVER, S SH SHR SHRI , R, ER, VER, AllCap nonNum 4 no no lastName no no no TOKEN-M. M M. M. M. . M. M. M. singleCap nonNum 0 no no no no no no TOKEN-BOERWIN- B BO BOE BOER - N- IN- WIN- AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
KLE.|||1993.|||VNTR|||allele|||frequency|||distributions|||under|||the normal hasYear noLongAuthorLine other TOKEN-KLE. K KL KLE KLE. . E. LE. KLE. AllCap nonNum 0 no no no no no no TOKEN-1993. 1 19 199 1993 . 3. 93. 993. others year 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
stepwise|||mutation|||model:|||a|||computer|||simulations|||approach. normal noYear noLongAuthorLine period TOKEN-stepwise s st ste step e se ise wise others nonNum 0 no no no no no no TOKEN-mutation m mu mut muta n on ion tion others nonNum 0 no no no no no no TOKEN-approach. a ap app appr . h. ch. ach. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_continue
Genetics|||134:983-993. short noYear noLongAuthorLine period TOKEN-Genetics G Ge Gen Gene s cs ics tics InitCap nonNum 0 no no no no no no TOKEN-134:983-993. 1 13 134 134: . 3. 93. 993. others possiblePage 0 no no no no no no TOKEN-134:983-993. 1 13 134 134: . 3. 93. 993. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
SNEDECOR,|||G.|||W.,|||and|||W.|||G.|||COCHRAN.|||1967.|||Statistical normal hasYear noLongAuthorLine other TOKEN-SNEDECOR, S SN SNE SNED , R, OR, COR, AllCap nonNum 0 no no no no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName TOKEN-Statistical S St Sta Stat l al cal ical InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
methods.|||Ames,|||Iowa|||State|||University|||Press. normal noYear noLongAuthorLine period TOKEN-methods. m me met meth . s. ds. ods. others nonNum 0 no no no no no no TOKEN-Ames, A Am Ame Ames , s, es, mes, InitCap nonNum 20 no no lastName no placeName no TOKEN-Press. P Pr Pre Pres . s. ss. ess. InitCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
SOKAL,|||R.|||R.,|||and|||C.|||D.|||MICHENER.|||1958.|||A|||statistical|||method normal hasYear noLongAuthorLine other TOKEN-SOKAL, S SO SOK SOKA , L, AL, KAL, AllCap nonNum 4 no no lastName no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-method m me met meth d od hod thod others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
for|||evaluating|||systematic|||relationships.|||Univ.|||Kansas|||Sci. normal noYear noLongAuthorLine period TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-evaluating e ev eva eval g ng ing ting others nonNum 0 no no no no no no TOKEN-Sci. S Sc Sci Sci. . i. ci. Sci. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Bull.|||28:524-529. short noYear noLongAuthorLine period TOKEN-Bull. B Bu Bul Bull . l. ll. ull. InitCap nonNum 4 no no lastName no no no TOKEN-28:524-529. 2 28 28: 28:5 . 9. 29. 529. others possiblePage 0 no no no no no no TOKEN-28:524-529. 2 28 28: 28:5 . 9. 29. 529. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
UDALOVA,|||I.|||A.,|||S.|||A.|||NEDOSPASOV,|||G.|||C.|||WEBB,|||D.|||D.|||CHAP- normal noYear isLongAuthorLine hyphen TOKEN-UDALOVA, U UD UDA UDAL , A, VA, OVA, AllCap nonNum 0 no no no no no no TOKEN-I. I I. I. I. . I. I. I. singleCap nonNum 0 no no no no no no TOKEN-CHAP- C CH CHA CHAP - P- AP- HAP- AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
UN,|||and|||R.|||L.|||TURETSKAYA.|||1993.|||Highly|||informative normal hasYear noLongAuthorLine other TOKEN-UN, U UN UN, UN, , N, UN, UN, AllCap nonNum 16 no no no no placeName no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-informative i in inf info e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
typing|||of|||the|||human|||TNF|||locus|||using|||six|||adjacent|||poly- normal noYear noLongAuthorLine hyphen TOKEN-typing t ty typ typi g ng ing ping others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-poly- p po pol poly - y- ly- oly- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
morphic|||markers.|||Genomics|||16:180-186. short noYear noLongAuthorLine period TOKEN-morphic m mo mor morp c ic hic phic others nonNum 0 no no no no no no TOKEN-markers. m ma mar mark . s. rs. ers. others nonNum 0 no no no no no no TOKEN-16:180-186. 1 16 16: 16:1 . 6. 86. 186. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
VALDES,|||A.|||M.,|||M.|||SLATKIN,|||and|||N.|||B.|||FREIMER.|||1993.|||Allele normal hasYear noLongAuthorLine other TOKEN-VALDES, V VA VAL VALD , S, ES, DES, AllCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-Allele A Al All Alle e le ele lele InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
frequencies|||at|||microsatellite|||loci:|||the|||stepwise|||mutation normal noYear noLongAuthorLine other TOKEN-frequencies f fr fre freq s es ies cies others nonNum 0 no no no no no no TOKEN-at a at at at t at at at others nonNum 0 no no no no no no TOKEN-mutation m mu mut muta n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
model|||revisited.|||Genetics|||133:737-749. short noYear noLongAuthorLine period TOKEN-model m mo mod mode l el del odel others nonNum 4 no no lastName no no no TOKEN-revisited. r re rev revi . d. ed. ted. others nonNum 0 no no no no no no TOKEN-133:737-749. 1 13 133 133: . 9. 49. 749. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
WEBER,|||J.,|||and|||P.|||MAY.|||1989.|||Abundant|||class|||of|||human|||DNA normal hasYear noLongAuthorLine other TOKEN-WEBER, W WE WEB WEBE , R, ER, BER, AllCap nonNum 5 maleName no lastName no no no TOKEN-J., J J. J., J., , ., J., J., singleCap nonNum 4 no no lastName no no no TOKEN-DNA D DN DNA DNA A NA DNA DNA AllCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
polymorphisms|||which|||can|||be|||typed|||using|||the|||polymerase normal noYear noLongAuthorLine other TOKEN-polymorphisms p po pol poly s ms sms isms others nonNum 0 no no no no no no TOKEN-which w wh whi whic h ch ich hich others nonNum 0 no no no no no no TOKEN-polymerase p po pol poly e se ase rase others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
chain|||reaction.|||Am.|||J.|||Hum.|||Genet.|||44:388-396. normal noYear noLongAuthorLine period TOKEN-chain c ch cha chai n in ain hain others nonNum 4 no no lastName no no no TOKEN-reaction. r re rea reac . n. on. ion. others nonNum 0 no no no no no no TOKEN-44:388-396. 4 44 44: 44:3 . 6. 96. 396. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
WEBER,|||J.|||L.,|||and|||C.|||WONG.|||1993.|||Mutation|||of|||human|||short normal hasYear noLongAuthorLine other TOKEN-WEBER, W WE WEB WEBE , R, ER, BER, AllCap nonNum 5 maleName no lastName no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-short s sh sho shor t rt ort hort others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
tandem|||repeats.|||Hum.|||Mol.|||Genet.|||2:1123-1128. normal hasYear noLongAuthorLine period TOKEN-tandem t ta tan tand m em dem ndem others nonNum 0 no no no no no no TOKEN-repeats. r re rep repe . s. ts. ats. others nonNum 0 no no no no no no TOKEN-2:1123-1128. 2 2: 2:1 2:11 . 8. 28. 128. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue parsCit_end
WELLS,|||R.|||D.,|||H.|||BUCHI,|||H.|||KOSSEL,|||E.|||OHTSUKA,|||and normal noYear isLongAuthorLine other TOKEN-WELLS, W WE WEL WELL , S, LS, LLS, AllCap nonNum 21 maleName no lastName no placeName no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
H.|||G.|||KHORANA.|||1967a.|||Studies|||on|||polynucleotides.|||52. normal hasYear noLongAuthorLine period TOKEN-H. H H. H. H. . H. H. H. singleCap nonNum 0 no no no no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName TOKEN-52. 5 52 52. 52. . 2. 52. 52. others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
Synthetic|||deoxyribopolynucleotides|||as|||templates|||for|||the normal noYear noLongAuthorLine other TOKEN-Synthetic S Sy Syn Synt c ic tic etic InitCap nonNum 0 no no no no no no TOKEN-deoxyribopolynucleotides d de deo deox s es des ides others nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
DNA|||polymerase|||of|||E.|||coli:|||DNA-like|||polymers|||containing normal noYear noLongAuthorLine other TOKEN-DNA D DN DNA DNA A NA DNA DNA AllCap nonNum 0 no no no no no no TOKEN-polymerase p po pol poly e se ase rase others nonNum 0 no no no no no no TOKEN-containing c co con cont g ng ing ning others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
repeated|||tetranucleotide|||sequences.|||J.|||Mol.|||Biol.|||27:265-272. normal noYear noLongAuthorLine period TOKEN-repeated r re rep repe d ed ted ated others nonNum 0 no no no no no no TOKEN-tetranucleotide t te tet tetr e de ide tide others nonNum 0 no no no no no no TOKEN-27:265-272. 2 27 27: 27:2 . 2. 72. 272. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
WELLS,|||R.|||D.,|||T.|||M.|||JACOBS,|||S.|||A.|||NARANG,|||and|||H.|||G. normal noYear isLongAuthorLine period TOKEN-WELLS, W WE WEL WELL , S, LS, LLS, AllCap nonNum 21 maleName no lastName no placeName no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
KHORANA.|||1967b.|||Studies|||on|||polynucleotides.|||69.|||Synthetic normal hasYear noLongAuthorLine other TOKEN-KHORANA. K KH KHO KHOR . A. NA. ANA. AllCap nonNum 0 no no no no no no TOKEN-1967b. 1 19 196 1967 . b. 7b. 67b. others hasDig 0 no no no no no no TOKEN-Synthetic S Sy Syn Synt c ic tic etic InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
deoxyribopolynucleotides|||as|||templates|||for|||the|||DNA|||poly- normal noYear noLongAuthorLine hyphen TOKEN-deoxyribopolynucleotides d de deo deox s es des ides others nonNum 0 no no no no no no TOKEN-as a as as as s as as as others nonNum 16 no no no no placeName no TOKEN-poly- p po pol poly - y- ly- oly- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
merase|||of|||E.|||co/i.|||DNA-like|||polymers|||containing|||repeated normal noYear noLongAuthorLine other TOKEN-merase m me mer mera e se ase rase others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-repeated r re rep repe d ed ted ated others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
trianucleotide|||sequences.|||J.|||Mol.|||Biol.|||27:237-263. normal noYear noLongAuthorLine period TOKEN-trianucleotide t tr tri tria e de ide tide others nonNum 0 no no no no no no TOKEN-sequences. s se seq sequ . s. es. ces. others nonNum 0 no no no no no no TOKEN-27:237-263. 2 27 27: 27:2 . 3. 63. 263. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
STANLEY|||SAWYER,|||reviewing|||editor normal noYear noLongAuthorLine other TOKEN-STANLEY S ST STA STAN Y EY LEY NLEY AllCap nonNum 21 maleName no lastName no placeName no TOKEN-SAWYER, S SA SAW SAWY , R, ER, YER, AllCap nonNum 5 maleName no lastName no no no TOKEN-editor e ed edi edit r or tor itor others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_begin
Received|||November|||14,|||1994 normal hasYear noLongAuthorLine other TOKEN-Received R Re Rec Rece d ed ved ived InitCap nonNum 0 no no no no no no TOKEN-November N No Nov Nove r er ber mber InitCap nonNum 12 no no lastName monthName no no TOKEN-1994 1 19 199 1994 4 94 994 1994 others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_unknown
Accepted|||April|||13,|||1995 normal hasYear noLongAuthorLine other TOKEN-Accepted A Ac Acc Acce d ed ted pted InitCap nonNum 0 no no no no no no TOKEN-April A Ap Apr Apri l il ril pril InitCap nonNum 14 no femaleName lastName monthName no no TOKEN-1995 1 19 199 1995 5 95 995 1995 others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new parsCit_unknown
BEGUN,D.|||J.,|||and|||C.|||F.|||AQUADRO.1992.|||Levels|||of|||naturally normal hasYear noLongAuthorLine other TOKEN-BEGUN,D. B BE BEG BEGU . D. ,D. N,D. AllCap nonNum 0 no no no no no no TOKEN-J., J J. J., J., , ., J., J., singleCap nonNum 4 no no lastName no no no TOKEN-naturally n na nat natu y ly lly ally others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
occurring|||DNA|||polymorphism|||correlate|||with|||recombination normal noYear noLongAuthorLine other TOKEN-occurring o oc occ occu g ng ing ring others nonNum 0 no no no no no no TOKEN-DNA D DN DNA DNA A NA DNA DNA AllCap nonNum 0 no no no no no no TOKEN-recombination r re rec reco n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_continue
rates|||inD.|||melanogaster.Nature356:519–520. normal noYear noLongAuthorLine period TOKEN-rates r ra rat rate s es tes ates others nonNum 0 no no no no no no TOKEN-inD. i in inD inD. . D. nD. inD. others nonNum 0 no no no no no no TOKEN-melanogaster.Nature356:519–520. m me mel mela . 0. 20. 520. others hasDig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue parsCit_end
BERRY,A.|||J.,|||J.|||W.|||AJIOKA,and|||M.|||KREITMAN.1991.|||Lack|||of normal hasYear noLongAuthorLine other TOKEN-BERRY,A. B BE BER BERR . A. ,A. Y,A. AllCap nonNum 0 no no no no no no TOKEN-J., J J. J., J., , ., J., J., singleCap nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new parsCit_begin
