index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=packages secondWord=in  currHeader=packages_in_ada_95 method
index=6 pos=6/10 firstWord=definitions secondWord=null  currHeader=definitions method
index=7 pos=7/10 firstWord=measuring secondWord=package  currHeader=measuring_package_cohesion method
index=8 pos=8/10 firstWord=related secondWord=works  currHeader=related_works related_works
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=works  currHeader=related_works related_works
index=6 pos=6/10 firstWord=crawling secondWord=null  currHeader=crawling method
index=7 pos=7/10 firstWord=evaluation secondWord=models  currHeader=evaluation_models evaluation
index=8 pos=8/10 firstWord=case secondWord=study  currHeader=case_study evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=acknowledgment secondWord=null  currHeader=acknowledgment acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=6/10 firstWord=directed-access secondWord=databases  currHeader=directed-access_databases method
index=7 pos=7/10 firstWord=group-exponential secondWord=databases  currHeader=group-exponential_databases method
index=8 pos=8/10 firstWord=arbitrary secondWord=predicates  currHeader=arbitrary_predicates_over_equalities_on_attributes method
index=9 pos=9/10 firstWord=alternative secondWord=privacy  currHeader=alternative_privacy_policies method
index=10 pos=10/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=6/10 firstWord=methods secondWord=null  currHeader=methods method
index=7 pos=7/10 firstWord=topic secondWord=modeling  currHeader=topic_modeling method
index=8 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=9 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=adaptive secondWord=performance  currHeader=adaptive_performance_management_for_3g_mobile_networks method
index=4 pos=5/10 firstWord=strategies secondWord=for  currHeader=strategies_for_improving_quality_of_service method
index=5 pos=7/10 firstWord=strategies secondWord=for  currHeader=strategies_for_improving_both_qos_and_provider_revenue method
index=6 pos=8/10 firstWord=evaluation secondWord=of  currHeader=evaluation_of_the_adaptive_performance_management_strategies evaluation
index=7 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=previous secondWord=models  currHeader=previous_models_of_reflection method
index=6 pos=6/10 firstWord=higher-order secondWord=abstract  currHeader=higher-order_abstract_syntax_with_inductive_definitions method
index=7 pos=7/10 firstWord=formal secondWord=implementation  currHeader=formal_implementation_in_a_theorem_prover method
index=8 pos=8/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=9 pos=9/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=5/10 firstWord=motivation secondWord=null  currHeader=motivation method
index=7 pos=6/10 firstWord=model secondWord=null  currHeader=model method
index=8 pos=7/10 firstWord=ack secondWord=regulator  currHeader=ack_regulator method
index=9 pos=8/10 firstWord=simulation secondWord=results  currHeader=simulation_results evaluation
index=10 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=11 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=12 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=a secondWord=simple  currHeader=a_simple_lower_bound_on_homogeneous_single-poll_games method
index=4 pos=5/10 firstWord=the secondWord=lower  currHeader=the_lower_bound_on_multi-hops_shcedulers method
index=5 pos=6/10 firstWord=dealing secondWord=with  currHeader=dealing_with_input_sequences_of_known_total_size method
index=6 pos=7/10 firstWord=a secondWord=competitive  currHeader=a_competitive_haps_scheduler method
index=7 pos=8/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=8 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=6/10 firstWord=scalable secondWord=data  currHeader=scalable_data_aggregation method
index=7 pos=7/10 firstWord=performance secondWord=analysis  currHeader=performance_analysis evaluation
index=8 pos=8/10 firstWord=performance secondWord=evaluation  currHeader=performance_evaluation evaluation
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=4 pos=5/10 firstWord=conceptual secondWord=simplification  currHeader=conceptual_simplification method
index=5 pos=6/10 firstWord=formal secondWord=maps  currHeader=formal_maps method
index=6 pos=7/10 firstWord=map secondWord=path  currHeader=map_path_language method
index=7 pos=8/10 firstWord=querying, secondWord=filtering  currHeader=querying,_filtering_and_constraining_of_maps method
index=8 pos=9/10 firstWord=future secondWord=work  currHeader=future_work discussions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=dependability secondWord=attributes  currHeader=dependability_attributes method
index=6 pos=8/10 firstWord=dependable secondWord=system  currHeader=dependable_system_design method
index=7 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=5/10 firstWord=the secondWord=disens  currHeader=the_disens_simulator method
index=7 pos=6/10 firstWord=debugging secondWord=individual  currHeader=debugging_individual_devices method
index=8 pos=7/10 firstWord=coordinated secondWord=parallel  currHeader=coordinated_parallel_debugging_of_multiple_devices method
index=9 pos=8/10 firstWord=fast secondWord=time  currHeader=fast_time_traveling_for_replayable_debugging method
index=10 pos=9/10 firstWord=evaluation secondWord=null  currHeader=evaluation evaluation
index=11 pos=10/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=12 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=4/10 firstWord=problem secondWord=definition  currHeader=problem_definition method
index=6 pos=5/10 firstWord=multi-level secondWord=feature  currHeader=multi-level_feature_extraction method
index=7 pos=6/10 firstWord=classification secondWord=methods  currHeader=classification_methods method
index=8 pos=7/10 firstWord=feature secondWord=selection  currHeader=feature_selection method
index=9 pos=7/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
index=10 pos=8/10 firstWord=discussion secondWord=null  currHeader=discussion discussions
index=11 pos=9/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=12 pos=10/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=13 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=5/10 firstWord=query secondWord=result  currHeader=query_result_ranking method
index=7 pos=6/10 firstWord=attribute secondWord=weight  currHeader=attribute_weight_assignment method
index=8 pos=7/10 firstWord=attribute secondWord=preference  currHeader=attribute_preference_score_assignment method
index=9 pos=8/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
index=10 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=11 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=12 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=properties secondWord=of  currHeader=properties_of_queries method
index=6 pos=5/10 firstWord=inverted secondWord=indexes  currHeader=inverted_indexes method
index=7 pos=6/10 firstWord=nextword secondWord=indexes  currHeader=nextword_indexes method
index=8 pos=7/10 firstWord=combined secondWord=query  currHeader=combined_query_evaluation evaluation
index=9 pos=8/10 firstWord=experimental secondWord=results  currHeader=experimental_results evaluation
index=10 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=11 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=12 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=methodology secondWord=and  currHeader=methodology_and_algorithms method
index=6 pos=8/10 firstWord=experimental secondWord=study  currHeader=experimental_study evaluation
index=7 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=5/10 firstWord=motivation secondWord=and  currHeader=motivation_and_problem_setting method
index=7 pos=6/10 firstWord=title secondWord=extraction  currHeader=title_extraction_method method
index=8 pos=7/10 firstWord=document secondWord=retrieval  currHeader=document_retrieval_method method
index=9 pos=8/10 firstWord=experimental secondWord=results  currHeader=experimental_results evaluation
index=10 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=11 pos=10/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=12 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=exploiting secondWord=redundancy  currHeader=exploiting_redundancy_for_qa background
index=6 pos=6/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=7 pos=7/10 firstWord=system secondWord=overview  currHeader=system_overview method
index=8 pos=8/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
index=9 pos=9/10 firstWord=discussion secondWord=and  currHeader=discussion_and_future_directions discussions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=4/10 firstWord=bharati secondWord=braille  currHeader=bharati_braille_transliteration method
index=6 pos=5/10 firstWord=braille secondWord=mathematics  currHeader=braille_mathematics method
index=7 pos=6/10 firstWord=sparsha secondWord=chitra  currHeader=sparsha_chitra method
index=8 pos=7/10 firstWord=file secondWord=reader  currHeader=file_reader method
index=9 pos=7/10 firstWord=system secondWord=evaluation  currHeader=system_evaluation evaluation
index=10 pos=8/10 firstWord=limitations secondWord=and  currHeader=limitations_and_future_work evaluation
index=11 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=12 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=13 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=the secondWord=model  currHeader=the_model_of_wireless_sensor_networks method
index=6 pos=6/10 firstWord=insecurity secondWord=of  currHeader=insecurity_of_tinyos_routing method
index=7 pos=7/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=8 pos=8/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=9 pos=9/10 firstWord=acknowledgements secondWord=null  currHeader=acknowledgements acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=3/10 firstWord=assumptions secondWord=null  currHeader=assumptions method
index=4 pos=4/10 firstWord=environmental secondWord=monitoring  currHeader=environmental_monitoring_applications method
index=5 pos=5/10 firstWord=mechanisms secondWord=and  currHeader=mechanisms_and_abstractions method
index=6 pos=6/10 firstWord=sensorbus secondWord=architecture  currHeader=sensorbus_architecture method
index=7 pos=7/10 firstWord=middleware secondWord=architecture  currHeader=middleware_architecture_example method
index=8 pos=8/10 firstWord=implementation secondWord=issues  currHeader=implementation_issues method
index=9 pos=9/10 firstWord=related secondWord=works  currHeader=related_works related_works
index=10 pos=10/10 firstWord=concluding secondWord=remarks  currHeader=concluding_remarks conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=5/10 firstWord=ad.m.in secondWord=a  currHeader=ad.m.in_a_natural_language_information_retrieval_system method
index=4 pos=6/10 firstWord=associative secondWord=networks  currHeader=associative_networks method
index=5 pos=8/10 firstWord=recommendation secondWord=via  currHeader=recommendation_via_spreading_activation method
index=6 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=7 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=dbblue secondWord=scatternet  currHeader=dbblue_scatternet_construction method
index=6 pos=6/10 firstWord=dynamic secondWord=scatternet  currHeader=dynamic_scatternet_updating method
index=7 pos=7/10 firstWord=routing secondWord=in  currHeader=routing_in_scatternet method
index=8 pos=8/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=9 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=overview secondWord=of  currHeader=overview_of_3g_networks method
index=6 pos=8/10 firstWord=problem secondWord=statement  currHeader=problem_statement method
index=7 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=3/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=4/10 firstWord=cognitive secondWord=weights  currHeader=cognitive_weights_of_a_software method
index=4 pos=5/10 firstWord=cognitive secondWord=information  currHeader=cognitive_information_complexity_measure_(cicm) method
index=5 pos=7/10 firstWord=evaluation secondWord=of  currHeader=evaluation_of_cognitive_information_complexity_measure evaluation
index=6 pos=8/10 firstWord=comparative secondWord=study  currHeader=comparative_study_of_cognitive_information_complexity_measure_and_other_measures_in_terms_of_weyuker_properties evaluation
index=7 pos=9/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=2 pos=2/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=3 pos=3/10 firstWord=is secondWord=design  currHeader=is_design_and_structuration method
index=4 pos=4/10 firstWord=critical secondWord=social  currHeader=critical_social_theory_and_is_design method
index=5 pos=5/10 firstWord=situation secondWord=in  currHeader=situation_in_okhahlamba_municipality,_uthukela_district,_kwazulu-natal,_south_africa method
index=6 pos=6/10 firstWord=aspects secondWord=of  currHeader=aspects_of_the_process_of_designing_a_community-based_information_system_in_okhahlamba,_kwazulu-natal,_south_africa method
index=7 pos=7/10 firstWord=discussion secondWord=implications  currHeader=discussion_implications_for_is_design discussions
index=8 pos=8/10 firstWord=conclusion secondWord=null  currHeader=conclusion conclusions
index=9 pos=9/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=10 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=background secondWord=and  currHeader=background_and_problem_formulation background
index=6 pos=6/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=7 pos=7/10 firstWord=our secondWord=algorithm  currHeader=our_algorithm method
index=8 pos=8/10 firstWord=experimental secondWord=results  currHeader=experimental_results evaluation
index=9 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=the secondWord=problem  currHeader=the_problem method
index=6 pos=6/10 firstWord=learning secondWord=based  currHeader=learning_based_focused_named_entity_recognition method
index=7 pos=7/10 firstWord=features secondWord=null  currHeader=features method
index=8 pos=8/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
index=9 pos=9/10 firstWord=conclusions secondWord=and  currHeader=conclusions_and_future_work conclusions
index=10 pos=10/10 firstWord=acknowledgments secondWord=null  currHeader=acknowledgments acknowledgments
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=inverted secondWord=indexes  currHeader=inverted_indexes method
index=6 pos=7/10 firstWord=compressing secondWord=inverted  currHeader=compressing_inverted_indexes method
index=7 pos=8/10 firstWord=results secondWord=null  currHeader=results evaluation
index=8 pos=9/10 firstWord=conclusions secondWord=null  currHeader=conclusions conclusions
index=9 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=main secondWord=notions  currHeader=main_notions_and_new_results method
index=6 pos=6/10 firstWord=the secondWord=challenge-response  currHeader=the_challenge-response_mechanism method
index=7 pos=7/10 firstWord=the secondWord=subsource  currHeader=the_subsource_somewhere_extractor method
index=8 pos=8/10 firstWord=the secondWord=final  currHeader=the_final_disperser method
index=9 pos=9/10 firstWord=resiliency secondWord=and  currHeader=resiliency_and_deficiency discussions
index=10 pos=10/10 firstWord=open secondWord=problems  currHeader=open_problems conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=7/10 firstWord=motivation secondWord=null  currHeader=motivation method
index=6 pos=8/10 firstWord=a secondWord=novel  currHeader=a_novel_protocol method
index=7 pos=9/10 firstWord=discussion secondWord=null  currHeader=discussion discussions
index=8 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=1/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=2/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=4/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=5/10 firstWord=related secondWord=work  currHeader=related_work related_works
index=6 pos=6/10 firstWord=traffic secondWord=model  currHeader=traffic_model method
index=7 pos=7/10 firstWord=interarrival secondWord=times  currHeader=interarrival_times method
index=8 pos=8/10 firstWord=queueing secondWord=model  currHeader=queueing_model method
index=9 pos=9/10 firstWord=applications secondWord=of  currHeader=applications_of_the_model method
index=10 pos=10/10 firstWord=conclusion secondWord=and  currHeader=conclusion_and_future_work conclusions
index=11 pos=10/10 firstWord=references secondWord=null  currHeader=references references

index=0 pos=0/10 firstWord=abstract secondWord=null  currHeader=abstract abstract
index=1 pos=2/10 firstWord=categories secondWord=and  currHeader=categories_and_subject_descriptors categories_and_subject_descriptors
index=2 pos=3/10 firstWord=general secondWord=terms  currHeader=general_terms general_terms
index=4 pos=5/10 firstWord=introduction secondWord=null  currHeader=introduction introduction
index=5 pos=6/10 firstWord=spatially secondWord=variant  currHeader=spatially_variant_dissimilarity_(svad)_measures method
index=6 pos=7/10 firstWord=algorithms secondWord=to  currHeader=algorithms_to_learn_svad_measures method
index=7 pos=8/10 firstWord=experiments secondWord=null  currHeader=experiments evaluation
